File Name,Generated Caption
image.10587.jpg,a man sits on a rock wall with a large rock
image.10588.jpg,a bird with a bird in its mouth
image.10589.jpg,a bird with a white bird in its mouth
image.10590.jpg,a man in a black shirt and a black jacket is sitting on a bench
image.10591.jpg,a man and a woman are sitting on a bench
image.10593.jpg,a man in a white shirt and a white shirt is sitting on a bench
image.10594.jpg,a dog is running through the water
image.10595.jpg,a man and a woman are posing for a picture
image.10597.jpg,a man is walking down a road with a blue shirt
image.10598.jpg,a white bird is standing in the snow
image.10599.jpg,a baseball player is playing with a football
image.106.jpg,a white dog is running through the water
image.10600.jpg,a man and a child are standing in a field of water
image.10601.jpg,a person is standing on a rock in front of a tree
image.10602.jpg,a man plays a guitar
image.10603.jpg,a dog is standing in the water
image.10604.jpg,a brown and white dog is standing in front of a tree
image.10605.jpg,a man in a red coat and a hat is standing in front of a white building
image.10610.jpg,people are standing in a line of a building
image.10611.jpg,a man with a blue shirt is holding a drink
image.10612.jpg,a girl in a red shirt is eating a large black and white and white and white and white and white
image.10613.jpg,a blue car is driving on a track
image.10614.jpg,a young girl in a blue shirt is blowing in a field of water
image.10616.jpg,a dog is walking through a tree
image.10617.jpg,a child in a blue shirt is sitting in a blue and blue shirt
image.10618.jpg,a man and a woman in a red car
image.10619.jpg,a black and white dog is eating a black and white dog
image.10620.jpg,a white and white dog is standing on a boat
image.10621.jpg,a man is sitting on a table with a large black and white and white and white dog
image.10622.jpg,a man in a red shirt is standing in front of a car
image.10623.jpg,two girls are playing on a trampoline
image.10624.jpg,a man in a red shirt is standing in front of a window
image.10626.jpg,a bird is standing in the air
image.10627.jpg,a white bird is standing in the water
image.10628.jpg,a man in a white shirt is standing in front of a white building
image.10629.jpg,a man is sitting on a bench with a large black and white dog
image.1063.jpg,a man is standing in a large white and white dog
image.10630.jpg,a girl in a red dress is walking through a large tree
image.10631.jpg,a man in a blue shirt and a black shirt is sitting on a wall
image.10632.jpg,a man is playing with a red and white and white and white and white and white
image.10633.jpg,a man and a woman sitting on a table
image.10635.jpg,a man in a red shirt is flying through a fire
image.10636.jpg,a black and white bird is flying over a white and white bird
image.10637.jpg,a man is sitting on a bench with a white and white dog
image.10638.jpg,a man in a red shirt is standing in front of a large red and white and white car
image.10639.jpg,a man and a woman are standing in front of a man in a white shirt
image.1064.jpg,a man in a red shirt is standing in front of a building
image.10641.jpg,a little girl in a pink dress is sitting on a tire
image.10642.jpg,a bird with a long bird in the grass
image.10643.jpg,a little girl is standing on a tree
image.10644.jpg,a black dog is walking through a wooded area
image.10645.jpg,a man and a woman are sitting on a table with a table in the background
image.10646.jpg,a man with a black shirt and a man in a black shirt
image.10647.jpg,a man and a woman are sitting on a dirt road
image.10648.jpg,a group of people are playing a game
image.10649.jpg,a boy in a red shirt is standing in front of a window
image.1065.jpg,a woman in a red dress is standing in front of a large tree
image.10654.jpg,a white dog is running through the grass
image.10655.jpg,a man in a red shirt is standing in front of a building
image.10656.jpg,a man and a woman playing a guitar
image.10659.jpg,a man in a white shirt is standing in front of a white building
image.1066.jpg,a man wearing a black shirt and a white shirt is holding a sign
image.10660.jpg,a man is riding a green bike
image.10661.jpg,a man with a white shirt is sitting on a bed
image.10662.jpg,a boy is eating a large bubble
image.10663.jpg,a man and a woman are riding a horse
image.10664.jpg,a man in a white shirt is standing on a sidewalk with a white and white dog
image.10665.jpg,a white bird is flying over a lake
image.10669.jpg,two women with a black and black and white hair
image.1067.jpg,a group of people are standing on a rock overlooking a river
image.10670.jpg,a white bird is flying over a lake
image.10671.jpg,a man is sitting on a train
image.10672.jpg,a man is standing in front of a store with a red bag
image.10673.jpg,a man is standing in a large white and white and white dog
image.10674.jpg,a man in a red shirt is standing on a wooden bench
image.10675.jpg,a basketball player in a white uniform is playing basketball
image.10676.jpg,a woman with a white shirt is standing in front of a building
image.10677.jpg,a group of people are walking through the water
image.10678.jpg,a man and a woman are sitting on a boat
image.10679.jpg,a person is flying through a lake
image.1068.jpg,a man in a blue shirt is sitting on a bench
image.10680.jpg,people are walking down a street with a city
image.10681.jpg,a man is standing on a mountain overlooking a mountain
image.10682.jpg,a bird is flying over a large body of water
image.10683.jpg,a person is standing in a field of flowers
image.10684.jpg,a man is eating a large white and white and white hair
image.10685.jpg,a black dog is standing in the snow
image.10686.jpg,a man in a blue shirt is standing next to a man in a boat
image.10687.jpg,a bird in a white dress is standing in a field
image.10688.jpg,a little girl in a red dress is standing in a field of flowers
image.10689.jpg,a black dog is running through a field
image.1069.jpg,a large bird is standing in the air at the edge of a building
image.10690.jpg,a person in a red dress is walking through a puddle
image.10691.jpg,a white bird is flying over a water
image.10692.jpg,a young girl with a blue shirt is smiling
image.10693.jpg,a black and white bird is standing on a rock
image.10694.jpg,a man in a red shirt is standing in front of a crowd
image.10695.jpg,a dog is running through the snow
image.10696.jpg,a dog is running through the grass
image.10697.jpg,a little girl is standing on a rock with a stick
image.10698.jpg,a woman is sitting on a bed with a black and white dog
image.10699.jpg,a group of people are sitting on a beach
image.107.jpg,a little girl in a red shirt is holding a stick
image.1070.jpg,a young girl is sitting in a blue and white shirt and a blue shirt
image.10700.jpg,a man is playing with a guitar
image.10701.jpg,a man and a woman are sitting on a bench
image.10702.jpg,a young boy with a blue shirt is standing in a blue chair
image.10703.jpg,a group of people dressed in white and white outfits are standing in front of a crowd
image.10704.jpg,a man is standing in front of a white building
image.10705.jpg,a man in a black shirt and a black hat is wearing a black jacket
image.10706.jpg,a little girl in a pink dress is jumping on a wooden fence
image.10707.jpg,a man in a red shirt is jumping over a hurdle
image.10708.jpg,a bird with a white and white bird is flying through the water
image.10709.jpg,a man in a red dress is standing in a field of a large building
image.1071.jpg,a woman with a red shirt is holding a red umbrella
image.10711.jpg,a small dog is playing with a toy
image.10712.jpg,a white bird is flying over a white and white and white dog
image.10713.jpg,a man is standing in a colorful dress
image.10714.jpg,a man is standing in a field of a building
image.10715.jpg,a group of people are sitting in a restaurant
image.10716.jpg,a man is sitting on a bed with a red and white dog
